timestamp,clean_title,subject,verb,object,eval,palettes,legend,active_passive
20180208,World Bank launches $1.4 bln catastrophe bond for Latam earthquakes-Aon,World Bank,launches,$1.4 bln catastrophe bond for Latam earthquakes-Aon,0,#637939,"help, provide, raise, support, ...",
20180210,Facebook launches $10 million community leader awards,Facebook,launches,$10 million community leader awards,3,#d62728,"launch, unveil, introduce",
20180210,Facebook launches $10 mln community leader awards,Facebook,launches,$10 mln community leader awards,3,#d62728,"launch, unveil, introduce",
20180212,"Earthquake 6.0, 10 km deep strikes off Northern Mariana islands, no tsunami warning","Earthquake 6.0, 10 km deep",strikes,"off Northern Mariana islands, no tsunami warning",0,#e6550d,"hit, shake, strike",
20180213,Google hires former Samsung executive to coordinate Internet of Things projects,Google,hires,former Samsung executive to coordinate Internet of Things projects,2,#fdd0a2,hire,
20180213,Google hires former Samsung exec to coordinate Internet of Things projects,Google,hires,former Samsung exec to coordinate Internet of Things projects,2,#fdd0a2,hire,
20180215,"Berkshire buys Teva, feels IBM blues as Apple becomes top investment",Berkshire,buys,"Teva, feels IBM blues as Apple becomes top investment",4,#1f77b4,"buy, invest, acquire",
20180215,"Berkshire buys Teva, bites more Apple, feels IBM blues",Berkshire,buys,"Teva, bites more Apple, feels IBM blues",4,#1f77b4,"buy, invest, acquire",
20180217,Facebook faces big challenge to prevent future U.S. election meddling,Facebook,faces,big challenge to prevent future U.S. election meddling,3,#e7ba52,"face, settle, raid, investigate, ...",
20180222,Bridgewater's Dalio sees 70 percent chance of recession before 2020,Bridgewater's Dalio,sees,70 percent chance of recession before 2020,6,#ad494a,"see, predict, warn",
20180222,Bridgewater's Dalio sees 70 pct chance of recession before 2020,Bridgewater's Dalio,sees,70 pct chance of recession before 2020,6,#ad494a,"see, predict, warn",
20180223,Facebook Says Will Remove About 20 Ad Metrics In July,Facebook,Says,Will Remove About 20 Ad Metrics In July,3,#636363,say,
20180227,Apple plans biggest iPhone yet for 2018,Apple,plans,biggest iPhone yet for 2018,4,#d62728,"launch, unveil, introduce",
20180227,Apple plans biggest iPhone yet for 2018 -Bloomberg,Apple,plans,biggest iPhone yet for 2018 -Bloomberg,4,#d62728,"launch, unveil, introduce",
20180227,"Apple plans giant high-end iPhone, lower-priced model",Apple,plans,"giant high-end iPhone, lower-priced model",4,#d62728,"launch, unveil, introduce",
20180228,Pinterest hires former Google exec as its first COO,Pinterest,hires,former Google exec as its first COO,2,#fdd0a2,hire,
20180305,Earthquake knocks out Exxon's Papua New Guinea LNG project for about eight weeks,Earthquake,knocks,out Exxon's Papua New Guinea LNG project for about eight weeks,0,#8c6d31,"cause, dip, drag, fall, ...",
20180305,Earthquake knocks out Exxon's Papua New Guinea LNG project for about 8 weeks,Earthquake,knocks,out Exxon's Papua New Guinea LNG project for about 8 weeks,0,#8c6d31,"cause, dip, drag, fall, ...",
20180306,"Facebook hires former BuzzFeed, Pinterest executives for video content",Facebook,hires,"former BuzzFeed, Pinterest executives for video content",3,#fdd0a2,hire,
20180306,"Facebook hires former BuzzFeed, Pinterest execs for video content",Facebook,hires,"former BuzzFeed, Pinterest execs for video content",3,#fdd0a2,hire,
20180308,IMF warns Nigeria of vulnerability amid slow exit from recession,IMF,warns,Nigeria of vulnerability amid slow exit from recession,6,#ad494a,"see, predict, warn",
20180308,Japan January coincident indicator index falls by most since 2011 earthquake,Japan January coincident indicator index,falls,by most since 2011 earthquake,0,#8c6d31,"cause, dip, drag, fall, ...",
20180308,Japan Jan coincident indicator index falls by most since 2011 earthquake,Japan Jan coincident indicator index,falls,by most since 2011 earthquake,0,#8c6d31,"cause, dip, drag, fall, ...",
20180308,At least 18 killed as second earthquake strikes Papua New Guinea,At least 18,killed,as second earthquake strikes Papua New Guinea,0,#393b79,"kill, injure, rise",
20180320,Apple developing own screens using next-generation MicroLED tech,Apple,developing,own screens using next-generation MicroLED tech,4,#6baed6,developing,
20180320,EU lawmakers to investigate alleged misuse of Facebook users' data,EU lawmakers,to investigate,alleged misuse of Facebook users' data,3,#e7ba52,"face, settle, raid, investigate, ...",
20180320,Apple developing own screens using next-generation MicroLED tech -Bloomberg,Apple,developing,own screens using next-generation MicroLED tech -Bloomberg,4,#6baed6,developing,
20180326,Strong earthquake strikes off Indonesia's Tanimbar Islands,Strong earthquake,strikes,off Indonesia's Tanimbar Islands,0,#e6550d,"hit, shake, strike",
20180328,Panasonic shares dive on U.S. probe into fatal Tesla crash,Panasonic shares,dive,on U.S. probe into fatal Tesla crash,5,#e377c2,"hit, fall, sink, suffer",
20180328,Google to acquire GIF platform Tenor,Google,to acquire,GIF platform Tenor,2,#1f77b4,"buy, invest, acquire",
20180329,"Tesla shares dive again, stung by fatal crash, credit downgrade",Tesla shares,dive,"again, stung by fatal crash, credit downgrade",5,#e377c2,"hit, fall, sink, suffer",
20180329,Extreme bearish options on Tesla making money as stock dives,Extreme bearish options on Tesla,making,money as stock dives,5,#fc4e2a,"supply, making",
20180329,Tesla shares fall sharply for second straight day,Tesla shares,fall,sharply for second straight day,5,#e377c2,"hit, fall, sink, suffer",
20180330,"Synacor Says Co, Google Inc Entered Extension Amendment To Google Services Agreement",Synacor,Says,"Co, Google Inc Entered Extension Amendment To Google Services Agreement",2,#636363,say,
20180330,Apple unveils new privacy tools ahead of EU law,Apple,unveils,new privacy tools ahead of EU law,4,#d62728,"launch, unveil, introduce",
20180403,Tesla shares fall on worries about Model 3 production rate,Tesla shares,fall,on worries about Model 3 production rate,5,#e377c2,"hit, fall, sink, suffer",
20180403,"Tesla making 2,000 Model 3s per week",Tesla,making,"2,000 Model 3s per week",5,#fc4e2a,"supply, making",
20180403,"Tesla making 2,000 Model 3s per week -report",Tesla,making,"2,000 Model 3s per week -report",5,#fc4e2a,"supply, making",
20180403,"BRIEF-Tesla making 2,000 Model 3s per week, missing Q1 target",BRIEF-Tesla,making,"2,000 Model 3s per week, missing Q1 target",5,#fc4e2a,"supply, making",
20180404,Tesla says no need for capital raise as Model 3 output rises,Tesla,says,no need for capital raise as Model 3 output rises,5,#636363,say,
20180404,"Tesla says produced 2,020 Model 3 sedans last week",Tesla,says,"produced 2,020 Model 3 sedans last week",5,#636363,say,
20180405,Apple hires former Google executive as AI chief,Apple,hires,former Google executive as AI chief,4,#fdd0a2,hire,
20180410,Facebook's Zuckerberg faces Senate hearing but little hope for action,Facebook's Zuckerberg,faces,Senate hearing but little hope for action,3,#e7ba52,"face, settle, raid, investigate, ...",
20180410,Apple says all its facilities now powered by clean energy,Apple,says,all its facilities now powered by clean energy,4,#636363,say,
20180411,Google in talks to buy Nokia's airplane broadband business,Google in talks,to buy,Nokia's airplane broadband business,2,#1f77b4,"buy, invest, acquire",
20180411,BRIEF-Google in talks to buy Nokia's airborne broadband system,BRIEF-Google in talks,to buy,Nokia's airborne broadband system,2,#1f77b4,"buy, invest, acquire",
20180411,Facebook launches bounty program for reports of data misuse by app developers,Facebook,launches,bounty program for reports of data misuse by app developers,3,#d62728,"launch, unveil, introduce",
20180411,"Magnitude 6.2 earthquake hits Chile coast, no reports of damage",Magnitude 6.2 earthquake,hits,"Chile coast, no reports of damage",0,#e6550d,"hit, shake, strike",
20180417,Tesla says Model 3 production shut down temporarily,Tesla,says,Model 3 production shut down temporarily,5,#636363,say,
20180418,Mapping startup Mapbox hires head of product from Google,Mapping startup Mapbox,hires,head of product from Google,2,#fdd0a2,hire,
20180424,"Facebook says it is taking down more material about ISIS, al-Qaeda",Facebook,says,"it is taking down more material about ISIS, al-Qaeda",3,#636363,say,
20180425,Facebook says Kevin Martin will act as interim head of U.S. public policy,Facebook,says,Kevin Martin will act as interim head of U.S. public policy,3,#636363,say,
20180425,"Germany far from recession, says Ifo economist after index drop","Germany far from recession,",says,Ifo economist after index drop,6,#636363,say,
20180503,Earthquake injures at least 76 in southwest Iran,Earthquake,injures,at least 76 in southwest Iran,0,#393b79,"kill, injure, rise",
20180504,"Tesla shares, bonds drop as CEO Musk bites hand of Wall Street","Tesla shares, bonds",drop,as CEO Musk bites hand of Wall Street,5,#e377c2,"hit, fall, sink, suffer",
20180504,"Apple services segment faces margin, competitive challenges",Apple services segment,faces,"margin, competitive challenges",4,#e7ba52,"face, settle, raid, investigate, ...",
20180508,Google says bans ads for bail bonds services- Blog,Google,says,bans ads for bail bonds services- Blog,2,#636363,say,
20180509,Google Says Created Ad Technology Provider Controls,Google,Says,Created Ad Technology Provider Controls,2,#636363,say,
20180510,"Earthquake shakes buildings in Afghanistan, felt in Pakistan","Earthquake shakes buildings in Afghanistan,",felt,in Pakistan,0,#7b4173,"felt, seen, rattle",
20180515,Musk says 'thorough reorganization' underway at Tesla,Musk,says,'thorough reorganization' underway at Tesla,5,#636363,say,
20180516,Facebook says posts with graphic violence rose in early 2018,Facebook,says,posts with graphic violence rose in early 2018,3,#636363,say,
20180517,Australia's Kidman Resources to supply lithium for Tesla cars,Australia's Kidman Resources,to supply,lithium for Tesla cars,5,#fc4e2a,"supply, making",
20180517,Australia's Kidman Resources to supply lithium hydroxide to Tesla Inc,Australia's Kidman Resources,to supply,lithium hydroxide to Tesla Inc,5,#fc4e2a,"supply, making",
20180517,"Moderate earthquake triggers alarm in Mexico City, no damage reported",Moderate earthquake,triggers,"alarm in Mexico City, no damage reported",0,#8c6d31,"cause, dip, drag, fall, ...",
20180518,"Google says India anti-trust ruling could cause 'irreparable"" harm'",Google,says,"India anti-trust ruling could cause 'irreparable"" harm'",2,#636363,say,
20180518,"Google says India anti-trust ruling could cause ""irreparable"" harm",Google,says,"India anti-trust ruling could cause ""irreparable"" harm",2,#636363,say,
20180519,China securities regulator warns of further bond default risks,China securities regulator,warns,of further bond default risks,7,#ad494a,"see, predict, warn",
20180523,"Tesla Says Snap's Stuart Bowers Is Joining Co As VP, Engineering",Tesla,Says,"Snap's Stuart Bowers Is Joining Co As VP, Engineering",5,#636363,say,
20180523,Facebook's Zuckerberg faces European Parliament grilling,Facebook's Zuckerberg,faces,European Parliament grilling,3,#e7ba52,"face, settle, raid, investigate, ...",
20180523,Facebook's Zuckerberg faces EU Parliament grilling,Facebook's Zuckerberg,faces,EU Parliament grilling,3,#e7ba52,"face, settle, raid, investigate, ...",
20180524,Tesla shares seen rising despite 'fever pitch' of bad news,Tesla shares,seen rising,despite 'fever pitch' of bad news,5,#e377c2,"hit, fall, sink, suffer",
20180524,UPDATE 1-Tesla shares seen rising despite 'fever pitch' of bad news,UPDATE 1-Tesla shares,seen rising,despite 'fever pitch' of bad news,5,#e377c2,"hit, fall, sink, suffer",
20180524,Facebook Says Is Piloting Admin Support,Facebook,Says,Is Piloting Admin Support,3,#636363,say,
20180531,"Google launches second app in China, woos top smartphone market",Google,launches,"second app in China, woos top smartphone market",2,#d62728,"launch, unveil, introduce",
20180601,"Facebook says all directors elected, shareholder proposals rejected",Facebook,says,"all directors elected, shareholder proposals rejected",3,#636363,say,
20180607,Tesla shares rise as Musk says Model 3 set to hit target,Tesla shares,rise,as Musk says Model 3 set to hit target,5,#e377c2,"hit, fall, sink, suffer",
20180607,"Australia posts strongest growth in 2 years, extends recession-free run",Australia,posts,"strongest growth in 2 years, extends recession-free run",6,#e7cb94,"face, seen, post, slip, slide, confirm",
20180608,Google faces EU antitrust fine over Android case in July,Google,faces,EU antitrust fine over Android case in July,2,#e7ba52,"face, settle, raid, investigate, ...",
20180613,"Facebook launches user review, potential bans for advertisers",Facebook,launches,"user review, potential bans for advertisers",3,#d62728,"launch, unveil, introduce",
